vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
200,0.3,h2,False,1.4476135738214886,0.01352986812248473,2
200,0.3,h2,True,1.460326378918396,0.005997357721330912,2
200,0.3,h3,False,1.4405676447714573,0.008036740649553016,2
200,0.3,h3,True,1.464672424623095,0.0008946491306728274,2
200,0.3,h4,False,1.4466518305814762,0.003367640461661949,2
200,0.3,h4,True,1.4494545944005681,0.018589302590303235,2
200,0.3,h2+3,False,1.4372728374012815,0.004199260811331685,2
200,0.3,h2+3,True,1.4712730318257767,0.003842175270884722,2
200,0.3,h2+3+4,False,1.4490608698253178,0.009773606579304386,2
200,0.3,h2+3+4,True,1.4503132776980046,0.0012614427954031472,2
200,0.5,h2,False,1.6580467981906337,0.01871167344050438,2
200,0.5,h2,True,1.6653810551710646,0.058035915767332434,2
200,0.5,h3,False,1.6468176547942501,0.03605785584035402,2
200,0.5,h3,True,1.6990417443039718,0.084079339688962,2
200,0.5,h4,False,1.7128535065053359,0.05858019647189253,2
200,0.5,h4,True,1.7107851686455275,0.017108811658024598,2
200,0.5,h2+3,False,1.6495350882192916,0.03880348123476501,2
200,0.5,h2+3,True,1.686879671487056,0.0641100752282885,2
200,0.5,h2+3+4,False,1.7096124866025721,0.05287735870308583,2
200,0.5,h2+3+4,True,1.7043337688448803,0.006628344314971511,2
300,0.0,h2,False,1.3481972978708547,0.007557149762820241,2
300,0.0,h2,True,1.3481972978708547,0.007557149762820241,2
300,0.0,h3,False,1.3742799012578621,0.02008735820649786,2
300,0.0,h3,True,1.3742799012578621,0.02008735820649786,2
300,0.0,h4,False,1.3593797313794127,0.010887950410574235,2
300,0.0,h4,True,1.3593797313794127,0.010887950410574235,2
300,0.0,h2+3,False,1.3673109040714733,0.013740702278872564,2
300,0.0,h2+3,True,1.3673109040714733,0.013740702278872564,2
300,0.0,h2+3+4,False,1.3606239316236208,0.013298127083746591,2
