vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
500,0.3,h4,True,2.876498926828367,0.29259602308485216,10
500,0.3,h2+3,True,2.6936022139812983,0.14892899165473314,10
500,0.3,h2+3+4,True,2.832475045988488,0.2462465255627074,10
500,0.5,h2,False,3.414655542404073,,1
500,0.5,h2,True,3.1116814486840925,0.29585745009945497,10
500,0.5,h3,False,3.0500163201757364,,1
500,0.5,h3,True,2.65271671527784,0.1348363259177799,10
500,0.5,h4,True,2.888541402286284,0.3291175113383298,10
500,0.5,h2+3,True,2.647443852496027,0.1366542469543774,10
500,0.5,h2+3+4,True,2.8765448551047488,0.25829244646616084,10
