run_id,graph_id,vertices,graph_seed,remove_ratio_target,remove_ratio_actual,n_vertices,n_edges,hop_key,hops,use_reduction,rep,run_seed,status,error_type,error_message,elapsed_sec,timeout_sec,started_at,hostname,python_version,git_sha,sampler,num_reads,contraction_sec,n_edges_contracted,n_super_edges,n_cycle_chains,n_subgraphs,partition_target_k,qubo_vars_total,qubo_vars_max,qubo_couplings_total,n_edges_solved,peak_rss_mb,apsp_sum,strong_connect_rate,flow_score,sample_score,strongly_connected,use_dnc,ok
v100_s4_p50__h3__red__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h3,3,True,2,846522950,ok,,,0.9674199589935597,,2026-08-26T17:41:55+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004857500025536865,93,33,0,4.0,3.0,58.0,45.0,237.0,93.0,171.65625,1.852972642116587,1.0,44.0,,True,True,True
v100_s4_p50__h4__nored__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h4,4,False,2,846522950,ok,,,1.9804034170083469,,2026-08-26T17:41:56+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005078329995740205,93,33,0,8.0,16.0,107.0,88.0,409.0,142.0,164.8125,2.098131205354695,1.0,40.0,,True,True,True
v100_s4_p50__h4__red__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h4,4,True,2,846522950,ok,,,1.3265753330051666,,2026-08-26T17:41:56+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000545292001334019,93,33,0,10.0,14.0,57.0,29.0,201.0,93.0,168.53125,1.8262056976413048,1.0,40.0,,True,True,True
v100_s4_p50__h2+3__nored__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h2+3,2+3,False,2,846522950,ok,,,1.4434950410068268,,2026-08-26T17:41:58+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005244579951977357,93,33,0,1.0,,142.0,142.0,751.0,142.0,218.90625,1.7799601041495037,0.78,36.0,-519.0,True,True,True
v100_s4_p50__h2+3__red__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h2+3,2+3,True,2,846522950,ok,,,1.0936504999990575,,2026-08-26T17:41:57+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005374580068746582,93,33,0,4.0,3.0,59.0,45.0,237.0,93.0,170.9375,1.8781064398564418,1.0,44.0,,True,True,True
v100_s4_p50__h2+3+4__nored__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h2+3+4,2+3+4,False,2,846522950,ok,,,2.494391208005254,,2026-08-26T17:41:58+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005309170082909986,93,33,0,8.0,16.0,107.0,88.0,410.0,142.0,164.578125,1.911298940677732,1.0,48.0,,True,True,True
v100_s4_p50__h2+3+4__red__r2,v100_s4_p50,100,4,0.5,0.5,100,142,h2+3+4,2+3+4,True,2,846522950,ok,,,1.707645832997514,,2026-08-26T17:41:58+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004885410016868263,93,33,0,10.0,14.0,59.0,29.0,204.0,93.0,165.703125,1.8063713201781428,1.0,44.0,,True,True,True
v100_s5_p0__h2__nored__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h2,2,False,2,115266958,ok,,,2.4651399589929497,,2026-08-26T17:41:59+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003810420021181926,283,0,0,1.0,,283.0,283.0,1413.0,283.0,238.21875,1.3192423440756809,1.0,48.0,-788.0,True,True,True
v100_s5_p0__h2__red__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h2,2,True,2,115266958,ok,,,2.510920917004114,,2026-08-26T17:41:58+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004015420126961544,283,0,0,1.0,,283.0,283.0,1413.0,283.0,238.734375,1.3192423440756809,1.0,48.0,-788.0,True,True,True
v100_s5_p0__h3__nored__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h3,3,False,2,115266958,ok,,,5.274724040995352,,2026-08-26T17:41:59+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00038825000228825957,283,0,0,53.0,25.0,139.0,13.0,422.0,283.0,181.4375,1.32937189353856,1.0,100.0,,True,True,True
v100_s5_p0__h3__red__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h3,3,True,2,115266958,ok,,,5.328418624994811,,2026-08-26T17:41:59+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003890000079991296,283,0,0,53.0,25.0,139.0,13.0,422.0,283.0,182.5625,1.32937189353856,1.0,100.0,,True,True,True
v100_s5_p0__h4__nored__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h4,4,False,2,115266958,ok,,,13.392885250010295,,2026-08-26T17:42:00+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003434590034885332,283,0,0,99.0,93.0,73.0,10.0,126.0,283.0,252.5,1.3487086740420093,1.0,104.0,,True,True,True
v100_s5_p0__h4__red__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h4,4,True,2,115266958,ok,,,13.216385457999422,,2026-08-26T17:42:00+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003319590032333508,283,0,0,99.0,93.0,73.0,10.0,126.0,283.0,249.90625,1.3487086740420093,1.0,104.0,,True,True,True
v100_s5_p0__h2+3__nored__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h2+3,2+3,False,2,115266958,ok,,,5.6688789170002565,,2026-08-26T17:42:02+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003639999922597781,283,0,0,53.0,25.0,139.0,13.0,422.0,283.0,183.40625,1.3406906766073472,1.0,92.0,,True,True,True
v100_s5_p0__h2+3__red__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h2+3,2+3,True,2,115266958,ok,,,5.772878874995513,,2026-08-26T17:42:01+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003685409901663661,283,0,0,53.0,25.0,139.0,13.0,422.0,283.0,183.125,1.3406906766073472,1.0,92.0,,True,True,True
v100_s5_p0__h2+3+4__nored__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h2+3+4,2+3+4,False,2,115266958,ok,,,14.684243832991342,,2026-08-26T17:42:05+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00036987499333918095,283,0,0,99.0,93.0,73.0,10.0,124.0,283.0,259.921875,1.3424023969857335,1.0,104.0,,True,True,True
v100_s5_p0__h2+3+4__red__r2,v100_s5_p0,100,5,0.0,0.0,100,283,h2+3+4,2+3+4,True,2,115266958,ok,,,15.039576333001605,,2026-08-26T17:42:02+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003475419944152236,283,0,0,99.0,93.0,73.0,10.0,124.0,283.0,257.59375,1.3424023969857335,1.0,104.0,,True,True,True
v100_s5_p10__h2__nored__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h2,2,False,2,904560058,ok,,,2.3129973750037607,,2026-08-26T17:42:08+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005697919987142086,250,5,0,1.0,,255.0,255.0,1158.0,255.0,238.40625,1.3536827400994083,1.0,46.0,-649.0,True,True,True
v100_s5_p10__h2__red__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h2,2,True,2,904560058,ok,,,2.1883523330034222,,2026-08-26T17:42:05+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005480000108946115,250,5,0,1.0,,250.0,250.0,1149.0,250.0,233.3125,1.3571972101972107,1.0,46.0,,True,True,True
v100_s5_p10__h3__nored__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h3,3,False,2,904560058,ok,,,4.373807500000112,,2026-08-26T17:42:08+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005047919985372573,250,5,0,57.0,25.0,103.0,18.0,257.0,255.0,176.3125,1.377787958954626,1.0,66.0,,True,True,True
v100_s5_p10__h3__red__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h3,3,True,2,904560058,ok,,,4.454558042009012,,2026-08-26T17:42:08+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005288750107865781,250,5,0,29.0,21.0,143.0,32.0,549.0,250.0,182.3125,1.3761897947731296,1.0,82.0,,True,True,True
v100_s5_p10__h4__nored__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h4,4,False,2,904560058,ok,,,7.9795215419871965,,2026-08-26T17:42:13+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005187909991946071,250,5,0,68.0,47.0,128.0,20.0,387.0,255.0,228.796875,1.3766745230078572,1.0,70.0,,True,True,True
v100_s5_p10__h4__red__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h4,4,True,2,904560058,ok,,,8.581452874990646,,2026-08-26T17:42:11+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005587920022662729,250,5,0,65.0,64.0,118.0,16.0,300.0,250.0,227.8125,1.3865034070867375,1.0,114.0,,True,True,True
v100_s5_p10__h2+3__nored__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h2+3,2+3,False,2,904560058,ok,,,4.822419999996782,,2026-08-26T17:42:14+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005068330065114424,250,5,0,57.0,25.0,103.0,18.0,257.0,255.0,179.59375,1.377952340869007,1.0,66.0,,True,True,True
v100_s5_p10__h2+3__red__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h2+3,2+3,True,2,904560058,ok,,,4.8517539169988595,,2026-08-26T17:42:14+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000568125004065223,250,5,0,29.0,21.0,143.0,32.0,549.0,250.0,181.421875,1.383428491261826,1.0,86.0,,True,True,True
v100_s5_p10__h2+3+4__nored__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h2+3+4,2+3+4,False,2,904560058,ok,,,9.35681912500877,,2026-08-26T17:42:18+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0006247080018511042,250,5,0,68.0,47.0,131.0,20.0,387.0,255.0,228.6875,1.3709406365239711,1.0,70.0,,True,True,True
v100_s5_p10__h2+3+4__red__r2,v100_s5_p10,100,5,0.1,0.0989399293286219,100,255,h2+3+4,2+3+4,True,2,904560058,ok,,,9.92303783299576,,2026-08-26T17:42:15+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000508917000843212,250,5,0,65.0,64.0,120.0,16.0,295.0,250.0,233.890625,1.3817632675965978,1.0,122.0,,True,True,True
v100_s5_p30__h2__nored__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h2,2,False,2,206596835,ok,,,1.920058457995765,,2026-08-26T17:42:20+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0006367500027408823,184,14,0,1.0,,198.0,198.0,688.0,198.0,237.203125,1.515283229116558,1.0,48.0,-383.0,True,True,True
v100_s5_p30__h2__red__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h2,2,True,2,206596835,ok,,,1.5785530419962015,,2026-08-26T17:42:19+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005254580028122291,184,14,0,1.0,,184.0,184.0,668.0,184.0,223.5,1.5257339265672591,1.0,48.0,,True,True,True
v100_s5_p30__h3__nored__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h3,3,False,2,206596835,ok,,,2.707772791996831,,2026-08-26T17:42:21+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005282499914756045,184,14,0,15.0,11.0,116.0,35.0,423.0,198.0,188.796875,1.5137067500400827,1.0,68.0,,True,True,True
v100_s5_p30__h3__red__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h3,3,True,2,206596835,ok,,,2.957199333992321,,2026-08-26T17:42:21+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00027800000680144876,184,14,0,11.0,8.0,112.0,47.0,383.0,184.0,198.578125,1.5315610469777143,1.0,68.0,,True,True,True
v100_s5_p30__h4__nored__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h4,4,False,2,206596835,ok,,,4.092634917004034,,2026-08-26T17:42:22+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005659579910570756,184,14,0,42.0,51.0,89.0,30.0,242.0,198.0,183.03125,1.5229048420715157,1.0,60.0,,True,True,True
v100_s5_p30__h4__red__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h4,4,True,2,206596835,ok,,,3.731159667004249,,2026-08-26T17:42:22+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00031116700847633183,184,14,0,36.0,35.0,119.0,43.0,439.0,184.0,191.71875,1.5346223344556726,1.0,80.0,,True,True,True
v100_s5_p30__h2+3__nored__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h2+3,2+3,False,2,206596835,ok,,,2.9967172499891603,,2026-08-26T17:42:22+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005505419976543635,184,14,0,15.0,11.0,116.0,35.0,423.0,198.0,187.953125,1.4995759980759984,1.0,72.0,,True,True,True
v100_s5_p30__h2+3__red__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h2+3,2+3,True,2,206596835,ok,,,3.23759095800051,,2026-08-26T17:42:22+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005549159977817908,184,14,0,11.0,8.0,112.0,47.0,383.0,184.0,199.328125,1.5211954866121544,1.0,72.0,,True,True,True
v100_s5_p30__h2+3+4__nored__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h2+3+4,2+3+4,False,2,206596835,ok,,,5.0083130419952795,,2026-08-26T17:42:24+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005503340071300045,184,14,0,42.0,51.0,89.0,30.0,243.0,198.0,187.359375,1.538210237293578,1.0,64.0,,True,True,True
v100_s5_p30__h2+3+4__red__r2,v100_s5_p30,100,5,0.3,0.3003533568904594,100,198,h2+3+4,2+3+4,True,2,206596835,ok,,,4.475107916994602,,2026-08-26T17:42:23+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0002954579977085814,184,14,0,36.0,35.0,121.0,43.0,442.0,184.0,191.140625,1.5215014430014457,1.0,80.0,,True,True,True
v100_s5_p50__h2__nored__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h2,2,False,2,83809169,ok,,,0.9551780839974526,,2026-08-26T17:42:25+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00028258300153538585,88,40,0,1.0,,141.0,141.0,317.0,141.0,175.0625,1.8785128311643498,0.24,32.0,-189.0,True,True,True
v100_s5_p50__h2__red__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h2,2,True,2,83809169,ok,,,0.5797034169954713,,2026-08-26T17:42:25+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005233340052654967,88,40,0,1.0,,88.0,88.0,251.0,88.0,172.890625,1.8798491399173218,1.0,32.0,,True,True,True
v100_s5_p50__h3__nored__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h3,3,False,2,83809169,ok,,,2.4444450000009965,,2026-08-26T17:42:26+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005701250047422945,88,40,0,3.0,2.0,108.0,106.0,504.0,141.0,237.984375,1.7964045687757906,1.0,32.0,,True,True,True
v100_s5_p50__h3__red__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h3,3,True,2,83809169,ok,,,1.021066166998935,,2026-08-26T17:42:26+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005906659935135394,88,40,0,4.0,3.0,56.0,48.0,242.0,88.0,177.40625,1.9717594907898066,1.0,44.0,,True,True,True
v100_s5_p50__h4__nored__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h4,4,False,2,83809169,ok,,,1.8061121670034481,,2026-08-26T17:42:26+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0006365830049617216,88,40,0,13.0,21.0,105.0,32.0,422.0,141.0,169.375,1.8523423952590665,1.0,32.0,,True,True,True
v100_s5_p50__h4__red__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h4,4,True,2,83809169,ok,,,1.2115001670026686,,2026-08-26T17:42:26+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00029004100360907614,88,40,0,7.0,12.0,71.0,33.0,231.0,88.0,163.671875,1.9259770602573694,1.0,48.0,,True,True,True
v100_s5_p50__h2+3__nored__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h2+3,2+3,False,2,83809169,ok,,,2.5539001669967547,,2026-08-26T17:42:27+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005395409971242771,88,40,0,3.0,2.0,108.0,106.0,504.0,141.0,229.8125,1.8004529813620782,1.0,36.0,,True,True,True
v100_s5_p50__h2+3__red__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h2+3,2+3,True,2,83809169,ok,,,1.1253537500015227,,2026-08-26T17:42:27+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005732499994337559,88,40,0,4.0,3.0,56.0,48.0,242.0,88.0,177.40625,1.9552491837567691,1.0,44.0,,True,True,True
v100_s5_p50__h2+3+4__nored__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h2+3+4,2+3+4,False,2,83809169,ok,,,2.2467349999933504,,2026-08-26T17:42:28+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005356250039767474,88,40,0,13.0,21.0,105.0,32.0,424.0,141.0,167.8125,1.8453963766312294,1.0,36.0,,True,True,True
v100_s5_p50__h2+3+4__red__r2,v100_s5_p50,100,5,0.5,0.5017667844522968,100,141,h2+3+4,2+3+4,True,2,83809169,ok,,,1.520343333002529,,2026-08-26T17:42:28+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005304169899318367,88,40,0,7.0,12.0,72.0,33.0,231.0,88.0,162.03125,1.9312305612457181,1.0,56.0,,True,True,True
v100_s6_p0__h2__nored__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h2,2,False,2,634484438,ok,,,2.4863070839928696,,2026-08-26T17:42:28+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004091669979970902,284,0,0,1.0,,284.0,284.0,1414.0,284.0,238.703125,1.3173330928330904,1.0,48.0,-789.0,True,True,True
v100_s6_p0__h2__red__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h2,2,True,2,634484438,ok,,,2.5550622079899767,,2026-08-26T17:42:28+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003965840005548671,284,0,0,1.0,,284.0,284.0,1414.0,284.0,239.03125,1.3173330928330904,1.0,48.0,-789.0,True,True,True
v100_s6_p0__h3__nored__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h3,3,False,2,634484438,ok,,,5.308088833000511,,2026-08-26T17:42:29+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00037545899976976216,284,0,0,41.0,22.0,147.0,16.0,461.0,284.0,184.59375,1.3211065416065395,1.0,72.0,,True,True,True
v100_s6_p0__h3__red__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h3,3,True,2,634484438,ok,,,5.273635082994588,,2026-08-26T17:42:29+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003360840055393055,284,0,0,41.0,22.0,147.0,16.0,461.0,284.0,184.546875,1.3211065416065395,1.0,72.0,,True,True,True
v100_s6_p0__h4__nored__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h4,4,False,2,634484438,ok,,,11.581792541008326,,2026-08-26T17:42:30+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00035025000397581607,284,0,0,77.0,60.0,146.0,16.0,423.0,284.0,254.65625,1.3426525974025953,1.0,108.0,,True,True,True
v100_s6_p0__h4__red__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h4,4,True,2,634484438,ok,,,11.610415874994942,,2026-08-26T17:42:30+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0003451670054346323,284,0,0,77.0,60.0,146.0,16.0,423.0,284.0,249.21875,1.3426525974025953,1.0,108.0,,True,True,True
v100_s6_p0__h2+3__nored__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h2+3,2+3,False,2,634484438,ok,,,5.736274916998809,,2026-08-26T17:42:30+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00039429200114682317,284,0,0,41.0,22.0,147.0,16.0,461.0,284.0,184.5625,1.327071789321785,1.0,76.0,,True,True,True
v100_s6_p0__h2+3__red__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h2+3,2+3,True,2,634484438,ok,,,5.737815292013693,,2026-08-26T17:42:30+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000377874996047467,284,0,0,41.0,22.0,147.0,16.0,461.0,284.0,186.421875,1.327071789321785,1.0,76.0,,True,True,True
v100_s6_p0__h2+3+4__nored__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h2+3+4,2+3+4,False,2,634484438,ok,,,13.267047874993295,,2026-08-26T17:42:32+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00045233400305733085,284,0,0,77.0,60.0,146.0,16.0,421.0,284.0,253.84375,1.3458252765752756,1.0,116.0,,True,True,True
v100_s6_p0__h2+3+4__red__r2,v100_s6_p0,100,6,0.0,0.0,100,284,h2+3+4,2+3+4,True,2,634484438,ok,,,13.329191708005965,,2026-08-26T17:42:31+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004432499990798533,284,0,0,77.0,60.0,146.0,16.0,421.0,284.0,254.71875,1.3458252765752756,1.0,116.0,,True,True,True
v100_s6_p10__h2__nored__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h2,2,False,2,1040207755,ok,,,2.265455958986422,,2026-08-26T17:42:35+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005142919981153682,254,2,0,1.0,,256.0,256.0,1153.0,256.0,237.703125,1.3518243145743096,1.0,46.0,-647.0,True,True,True
v100_s6_p10__h2__red__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h2,2,True,2,1040207755,ok,,,2.2437527499860153,,2026-08-26T17:42:32+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005515000084415078,254,2,0,1.0,,254.0,254.0,1150.0,254.0,236.640625,1.3572795414462058,1.0,46.0,,True,True,True
v100_s6_p10__h3__nored__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h3,3,False,2,1040207755,ok,,,4.274042708988418,,2026-08-26T17:42:35+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004977909993613139,254,2,0,32.0,17.0,140.0,22.0,508.0,256.0,180.140625,1.3787833894500552,1.0,82.0,,True,True,True
v100_s6_p10__h3__red__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h3,3,True,2,1040207755,ok,,,4.526005166000687,,2026-08-26T17:42:35+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004974589974153787,254,2,0,34.0,25.0,135.0,16.0,441.0,254.0,181.75,1.3612929693762998,1.0,78.0,,True,True,True
v100_s6_p10__h4__nored__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h4,4,False,2,1040207755,ok,,,9.315379000006942,,2026-08-26T17:42:37+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0004928749985992908,254,2,0,68.0,72.0,114.0,31.0,312.0,256.0,226.640625,1.3832592191758848,1.0,90.0,,True,True,True
v100_s6_p10__h4__red__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h4,4,True,2,1040207755,ok,,,9.003516124997986,,2026-08-26T17:42:37+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005157080013304949,254,2,0,85.0,75.0,91.0,22.0,244.0,254.0,227.953125,1.3739446047779316,1.0,86.0,,True,True,True
v100_s6_p10__h2+3__nored__r2,v100_s6_p10,100,6,0.1,0.09859154929577464,100,256,h2+3,2+3,False,2,1040207755,ok,,,4.641485375002958,,2026-08-26T17:42:40+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005066669982625172,254,2,0,32.0,17.0,140.0,22.0,508.0,256.0,183.078125,1.3770422478755806,1.0,82.0,,True,True,True
