graph_id,vertices,remove_ratio_target,hop_key,use_reduction,rep,apsp_sum_dnc,elapsed_sec_dnc,qubo_vars_total_dnc,n_subgraphs_dnc,strongly_connected_dnc,ok_dnc,apsp_sum_whole,elapsed_sec_whole,qubo_vars_total_whole,n_subgraphs_whole,strongly_connected_whole,ok_whole,both_sc,diff_apsp,ratio_time
v400_s0_p10,400,0.1,h2,True,0,1.3039562197065628,100.87848558300175,684.0,90.0,True,True,1.3255735164136433,30.480485915992176,1057,1,True,True,True,-0.021617296707080458,3.3096088382919744
v400_s0_p10,400,0.1,h3,False,0,1.306137382850416,128.79393204201187,515.0,181.0,True,True,1.3593180059205736,33.93588020800962,1061,1,True,True,True,-0.053180623070157695,3.7952141288975216
v400_s0_p10,400,0.1,h3,True,0,1.3305953043843968,157.04181595800037,451.0,226.0,True,True,1.3532154618741732,33.63996537498315,1057,1,True,True,True,-0.022620157489776416,4.668310867965007
v400_s0_p10,400,0.1,h4,False,0,1.3269447301431014,365.25827724998817,371.0,350.0,True,True,,89.68153887501103,13283,1,False,True,False,,4.0728368606503045
v400_s0_p10,400,0.1,h4,True,0,1.3224468496123314,343.25133270799415,371.0,341.0,True,True,,89.13814133399865,13283,1,False,True,False,,3.85077956047837
v400_s0_p10,400,0.1,h2+3,False,0,1.3141356541071039,130.47163316700608,515.0,181.0,True,True,1.34570325640005,34.29675275000045,1061,1,True,True,True,-0.031567602292946084,3.804197852725412
v400_s0_p10,400,0.1,h2+3,True,0,1.3296121885723047,161.176188833997,451.0,226.0,True,True,1.350471481856779,34.146037750004325,1057,1,True,True,True,-0.020859293284474223,4.720201799518499
v400_s0_p10,400,0.1,h2+3+4,False,0,1.3264957763973997,375.1502694170049,385.0,350.0,True,True,,98.20618829198065,13283,1,False,True,False,,3.8200267818320266
v400_s0_p10,400,0.1,h2+3+4,True,0,1.3272618821327293,346.46355279099953,388.0,341.0,True,True,,98.97363766600029,13283,1,False,True,False,,3.5005639982657493
v400_s0_p30,400,0.3,h2,False,0,1.425615359417004,51.560523208012455,739.0,4.0,True,True,1.4284670875475405,24.882333999994444,825,1,True,True,True,-0.0028517281305364683,2.0721739049087584
v400_s0_p30,400,0.3,h2,True,0,1.4099861748685814,46.32699149999826,637.0,15.0,True,True,1.4570365369665408,19.936233499989612,770,1,True,True,True,-0.04705036209795943,2.3237584722320994
