vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.5,h4,False,3,1.8923190736810322,0.138220110347529,0.9,10
100,0.5,h4,False,4,1.8861723008722224,0.13887650722830117,0.9,10
100,0.5,h4,False,5,1.8821140300184966,0.1419647692010337,0.9,10
100,0.5,h4,True,1,1.948638870192663,0.14922446935281897,1.0,10
100,0.5,h4,True,2,1.9274139198904408,0.1390397536285776,1.0,10
100,0.5,h4,True,3,1.9102725035626598,0.12659470421356922,1.0,10
100,0.5,h4,True,4,1.9089424211310628,0.12602216627323487,1.0,10
100,0.5,h4,True,5,1.906526660432726,0.12399768945773434,1.0,10
200,0.0,h2,False,1,1.2966394699870079,0.006698673854934334,1.0,10
200,0.0,h2,False,2,1.2951714074521095,0.006105018451849894,1.0,10
200,0.0,h2,False,3,1.2949076236158996,0.005634792291098896,1.0,10
200,0.0,h2,False,4,1.2937246413343608,0.006431964868666534,1.0,10
200,0.0,h2,False,5,1.2926600207929766,0.007000241836756842,1.0,10
200,0.0,h2,True,1,1.2966394699870079,0.006698673854934334,1.0,10
200,0.0,h2,True,2,1.2951714074521095,0.006105018451849894,1.0,10
200,0.0,h2,True,3,1.2949076236158996,0.005634792291098896,1.0,10
200,0.0,h2,True,4,1.2937246413343608,0.006431964868666534,1.0,10
200,0.0,h2,True,5,1.2926600207929766,0.007000241836756842,1.0,10
200,0.0,h2+3,False,1,1.3180983964737158,0.005751393309220781,1.0,10
200,0.0,h2+3,False,2,1.316704426624467,0.004865280366558098,1.0,10
200,0.0,h2+3,False,3,1.3138427008781275,0.00539025820567064,1.0,10
200,0.0,h2+3,False,4,1.3138427008781275,0.00539025820567064,1.0,10
200,0.0,h2+3,False,5,1.312958052981357,0.004802015708686357,1.0,10
200,0.0,h2+3,True,1,1.3180983964737158,0.005751393309220781,1.0,10
200,0.0,h2+3,True,2,1.316704426624467,0.004865280366558098,1.0,10
200,0.0,h2+3,True,3,1.3138427008781275,0.00539025820567064,1.0,10
200,0.0,h2+3,True,4,1.3138427008781275,0.00539025820567064,1.0,10
200,0.0,h2+3,True,5,1.312958052981357,0.004802015708686357,1.0,10
200,0.0,h2+3+4,False,1,1.3311773542133767,0.006592278679793497,1.0,10
200,0.0,h2+3+4,False,2,1.3287449691640305,0.006454647339301869,1.0,10
200,0.0,h2+3+4,False,3,1.3275870126244755,0.006968706156537874,1.0,10
200,0.0,h2+3+4,False,4,1.3264649211969133,0.006230951933455897,1.0,10
200,0.0,h2+3+4,False,5,1.3264649211969133,0.006230951933455897,1.0,10
200,0.0,h2+3+4,True,1,1.3311773542133767,0.006592278679793497,1.0,10
200,0.0,h2+3+4,True,2,1.3287449691640305,0.006454647339301869,1.0,10
200,0.0,h2+3+4,True,3,1.3275870126244755,0.006968706156537874,1.0,10
200,0.0,h2+3+4,True,4,1.3264649211969133,0.006230951933455897,1.0,10
200,0.0,h2+3+4,True,5,1.3264649211969133,0.006230951933455897,1.0,10
200,0.0,h3,False,1,1.3191223550109872,0.006013558456340604,1.0,10
200,0.0,h3,False,2,1.3164102694206967,0.005166005365177576,1.0,10
200,0.0,h3,False,3,1.3132402638190914,0.004684562983797523,1.0,10
200,0.0,h3,False,4,1.3132402638190914,0.004684562983797523,1.0,10
200,0.0,h3,False,5,1.31264691794107,0.003971822885011497,1.0,10
200,0.0,h3,True,1,1.3191223550109872,0.006013558456340604,1.0,10
200,0.0,h3,True,2,1.3164102694206967,0.005166005365177576,1.0,10
200,0.0,h3,True,3,1.3132402638190914,0.004684562983797523,1.0,10
200,0.0,h3,True,4,1.3132402638190914,0.004684562983797523,1.0,10
200,0.0,h3,True,5,1.31264691794107,0.003971822885011497,1.0,10
200,0.0,h4,False,1,1.3301640787813769,0.005919821084804973,1.0,10
200,0.0,h4,False,2,1.3271486935942602,0.005020084126769009,1.0,10
200,0.0,h4,False,3,1.325933588033989,0.00564473758192997,1.0,10
200,0.0,h4,False,4,1.325036142472848,0.005358650059368242,1.0,10
200,0.0,h4,False,5,1.3239470142922607,0.005356847141602011,1.0,10
200,0.0,h4,True,1,1.3301640787813769,0.005919821084804973,1.0,10
200,0.0,h4,True,2,1.3271486935942602,0.005020084126769009,1.0,10
200,0.0,h4,True,3,1.325933588033989,0.00564473758192997,1.0,10
200,0.0,h4,True,4,1.325036142472848,0.005358650059368242,1.0,10
200,0.0,h4,True,5,1.3239470142922607,0.005356847141602011,1.0,10
200,0.1,h2,False,1,1.3334356989674014,0.011985553958241187,1.0,10
200,0.1,h2,False,2,1.331374448178829,0.011752365381359849,1.0,10
200,0.1,h2,False,3,1.3296725713705393,0.010623884511883713,1.0,10
200,0.1,h2,False,4,1.3283217900468896,0.01091977448965681,1.0,10
200,0.1,h2,False,5,1.3273716259870556,0.011636133864579406,1.0,10
200,0.1,h2,True,1,1.3365477957971517,0.012095081023603776,1.0,10
200,0.1,h2,True,2,1.3304435982219702,0.01161691970299856,1.0,10
200,0.1,h2,True,3,1.3295011671814851,0.011067137521350382,1.0,10
200,0.1,h2,True,4,1.3264973695134865,0.011873383014494856,1.0,10
200,0.1,h2,True,5,1.3251262267324826,0.012294255919194889,1.0,10
200,0.1,h2+3,False,1,1.3440509709441781,0.0078053053661554985,1.0,10
200,0.1,h2+3,False,2,1.339947041575112,0.005716965776357473,1.0,10
200,0.1,h2+3,False,3,1.3397556400327673,0.005518568679419763,1.0,10
200,0.1,h2+3,False,4,1.3388891165785535,0.00441830701443422,1.0,10
200,0.1,h2+3,False,5,1.3388891165785535,0.00441830701443422,1.0,10
200,0.1,h2+3,True,1,1.3507179778763896,0.00982794531543963,1.0,10
200,0.1,h2+3,True,2,1.3472089067269946,0.00839306734419808,1.0,10
200,0.1,h2+3,True,3,1.3472089067269946,0.00839306734419808,1.0,10
