vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.0,h3,True,4,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h3,True,5,1.3176501718549263,0.006702155241811044,1.0,2
200,0.0,h4,False,1,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,False,2,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,False,3,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,False,4,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,False,5,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,True,1,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,True,2,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,True,3,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,True,4,1.3341110422241416,0.010052931626903348,1.0,2
200,0.0,h4,True,5,1.3341110422241416,0.010052931626903348,1.0,2
200,0.1,h2,False,1,1.3355666323138013,0.0017653320705108477,1.0,2
200,0.1,h2,False,2,1.3355666323138013,0.0017653320705108477,1.0,2
200,0.1,h2,False,3,1.3355666323138013,0.0017653320705108477,1.0,2
200,0.1,h2,False,4,1.3355666323138013,0.0017653320705108477,1.0,2
200,0.1,h2,False,5,1.3355666323138013,0.0017653320705108477,1.0,2
200,0.1,h2,True,1,1.339162164538414,0.004047280948521099,1.0,2
200,0.1,h2,True,2,1.339162164538414,0.004047280948521099,1.0,2
200,0.1,h2,True,3,1.339162164538414,0.004047280948521099,1.0,2
200,0.1,h2,True,4,1.339162164538414,0.004047280948521099,1.0,2
200,0.1,h2,True,5,1.339162164538414,0.004047280948521099,1.0,2
200,0.1,h2+3,False,1,1.3403942144887342,0.012641024510400957,1.0,2
200,0.1,h2+3,False,2,1.3403942144887342,0.012641024510400957,1.0,2
200,0.1,h2+3,False,3,1.3403942144887342,0.012641024510400957,1.0,2
200,0.1,h2+3,False,4,1.3403942144887342,0.012641024510400957,1.0,2
200,0.1,h2+3,False,5,1.3403942144887342,0.012641024510400957,1.0,2
200,0.1,h2+3,True,1,1.352685899283567,0.014561557743806908,1.0,2
200,0.1,h2+3,True,2,1.352685899283567,0.014561557743806908,1.0,2
200,0.1,h2+3,True,3,1.352685899283567,0.014561557743806908,1.0,2
200,0.1,h2+3,True,4,1.352685899283567,0.014561557743806908,1.0,2
200,0.1,h2+3,True,5,1.352685899283567,0.014561557743806908,1.0,2
200,0.1,h2+3+4,False,1,1.3519241060098521,0.010201453046554959,1.0,2
200,0.1,h2+3+4,False,2,1.3519241060098521,0.010201453046554959,1.0,2
200,0.1,h2+3+4,False,3,1.3519241060098521,0.010201453046554959,1.0,2
200,0.1,h2+3+4,False,4,1.3519241060098521,0.010201453046554959,1.0,2
200,0.1,h2+3+4,False,5,1.3519241060098521,0.010201453046554959,1.0,2
200,0.1,h2+3+4,True,1,1.365644009187372,0.002494470724267422,1.0,2
200,0.1,h2+3+4,True,2,1.365644009187372,0.002494470724267422,1.0,2
200,0.1,h2+3+4,True,3,1.365644009187372,0.002494470724267422,1.0,2
200,0.1,h2+3+4,True,4,1.365644009187372,0.002494470724267422,1.0,2
200,0.1,h2+3+4,True,5,1.365644009187372,0.002494470724267422,1.0,2
200,0.1,h3,False,1,1.3444095984975268,0.013020928341061269,1.0,2
200,0.1,h3,False,2,1.3444095984975268,0.013020928341061269,1.0,2
200,0.1,h3,False,3,1.3444095984975268,0.013020928341061269,1.0,2
200,0.1,h3,False,4,1.3444095984975268,0.013020928341061269,1.0,2
200,0.1,h3,False,5,1.3444095984975268,0.013020928341061269,1.0,2
200,0.1,h3,True,1,1.3501387932628417,0.0034522755396192814,1.0,2
200,0.1,h3,True,2,1.3501387932628417,0.0034522755396192814,1.0,2
200,0.1,h3,True,3,1.3501387932628417,0.0034522755396192814,1.0,2
