vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.3,h2+3+4,True,3,,,0.0,10
100,0.3,h2+3+4,True,4,,,0.0,10
100,0.3,h2+3+4,True,5,,,0.0,10
100,0.3,h3,False,1,1.4945416684886397,0.024130561563714993,1.0,10
100,0.3,h3,False,2,1.4945416684886397,0.024130561563714993,1.0,10
100,0.3,h3,False,3,1.4945416684886397,0.024130561563714993,1.0,10
100,0.3,h3,False,4,1.4945416684886397,0.024130561563714993,1.0,10
100,0.3,h3,False,5,1.4945416684886397,0.024130561563714993,1.0,10
100,0.3,h3,True,1,1.5175771040127102,0.02309112029111739,1.0,10
100,0.3,h3,True,2,1.5175771040127102,0.02309112029111739,1.0,10
100,0.3,h3,True,3,1.5175771040127102,0.02309112029111739,1.0,10
100,0.3,h3,True,4,1.5175771040127102,0.02309112029111739,1.0,10
100,0.3,h3,True,5,1.5175771040127102,0.02309112029111739,1.0,10
100,0.3,h4,False,1,,,0.0,10
100,0.3,h4,False,2,,,0.0,10
100,0.3,h4,False,3,,,0.0,10
100,0.3,h4,False,4,,,0.0,10
100,0.3,h4,False,5,,,0.0,10
100,0.3,h4,True,1,,,0.0,10
100,0.3,h4,True,2,,,0.0,10
100,0.3,h4,True,3,,,0.0,10
100,0.3,h4,True,4,,,0.0,10
100,0.3,h4,True,5,,,0.0,10
100,0.5,h2,False,1,1.915317423331445,0.1011274049495185,1.0,10
100,0.5,h2,False,2,1.915317423331445,0.1011274049495185,1.0,10
100,0.5,h2,False,3,1.915317423331445,0.1011274049495185,1.0,10
100,0.5,h2,False,4,1.915317423331445,0.1011274049495185,1.0,10
100,0.5,h2,False,5,1.915317423331445,0.1011274049495185,1.0,10
100,0.5,h2,True,1,1.918104803235492,0.0916485093560364,1.0,10
100,0.5,h2,True,2,1.918104803235492,0.0916485093560364,1.0,10
100,0.5,h2,True,3,1.918104803235492,0.0916485093560364,1.0,10
100,0.5,h2,True,4,1.918104803235492,0.0916485093560364,1.0,10
100,0.5,h2,True,5,1.918104803235492,0.0916485093560364,1.0,10
100,0.5,h2+3,False,1,1.8588665174331893,0.07592886572730653,1.0,10
100,0.5,h2+3,False,2,1.8588665174331893,0.07592886572730653,1.0,10
100,0.5,h2+3,False,3,1.8588665174331893,0.07592886572730653,1.0,10
100,0.5,h2+3,False,4,1.8588665174331893,0.07592886572730653,1.0,10
100,0.5,h2+3,False,5,1.8588665174331893,0.07592886572730653,1.0,10
100,0.5,h2+3,True,1,1.9443729985362626,0.07048719980992649,1.0,10
100,0.5,h2+3,True,2,1.9443729985362626,0.07048719980992649,1.0,10
100,0.5,h2+3,True,3,1.9443729985362626,0.07048719980992649,1.0,10
100,0.5,h2+3,True,4,1.9443729985362626,0.07048719980992649,1.0,10
100,0.5,h2+3,True,5,1.9443729985362626,0.07048719980992649,1.0,10
100,0.5,h2+3+4,False,1,,,0.0,10
100,0.5,h2+3+4,False,2,,,0.0,10
100,0.5,h2+3+4,False,3,,,0.0,10
100,0.5,h2+3+4,False,4,,,0.0,10
100,0.5,h2+3+4,False,5,,,0.0,10
100,0.5,h2+3+4,True,1,,,0.0,10
100,0.5,h2+3+4,True,2,,,0.0,10
100,0.5,h2+3+4,True,3,,,0.0,10
100,0.5,h2+3+4,True,4,,,0.0,10
100,0.5,h2+3+4,True,5,,,0.0,10
100,0.5,h3,False,1,1.8377742122355798,0.08996498806619316,1.0,10
100,0.5,h3,False,2,1.8377742122355798,0.08996498806619316,1.0,10
100,0.5,h3,False,3,1.8377742122355798,0.08996498806619316,1.0,10
100,0.5,h3,False,4,1.8377742122355798,0.08996498806619316,1.0,10
100,0.5,h3,False,5,1.8377742122355798,0.08996498806619316,1.0,10
100,0.5,h3,True,1,1.9796582404688512,0.10631495508953301,1.0,10
