vertices,remove_ratio_target,hop_key,use_reduction,n_runs,n_ok,n_timeout,n_error,n_sc,time_mean,time_std,n_subgraphs_mean,qubo_vars_mean,n_edges_mean,n_edges_solved_mean,sc_rate,apsp_mean,apsp_std,apsp_min,apsp_max
300,0.5,h2,False,10,10,0,0,9,5.029770399999689,0.41654511395726634,1.0,441.5,441.5,441.5,0.9,1.9872454136843851,0.09577772808300151,1.8778448848888996,2.132020160896655
300,0.5,h2,True,10,10,0,0,10,2.4762679415929596,0.3378560815018293,1.0,307.5,441.5,307.5,1.0,1.8885963073547931,0.09834195088982785,1.798681790045143,2.1003350452086957
300,0.5,h3,False,10,10,0,0,10,7.392797395898379,1.4773110003472614,1.0,441.5,441.5,441.5,1.0,1.784325903496724,0.04753459916630678,1.7147757146324611,1.855850621066658
300,0.5,h3,True,10,10,0,0,10,3.5938755249080714,0.4574347310241434,1.0,307.5,441.5,307.5,1.0,1.8634238178342781,0.06520082404003434,1.7701931839932956,1.9748863406732144
300,0.5,h4,False,10,10,0,0,0,4.138974446099018,0.22933880389415598,1.0,2098.8,441.5,441.5,0.0,,,,
300,0.5,h4,True,10,10,0,0,0,3.589996370699373,0.19268637091445162,1.0,1807.7,441.5,307.5,0.0,,,,
300,0.5,h2+3,False,10,10,0,0,10,7.007900204096222,1.464035933965195,1.0,441.5,441.5,441.5,1.0,1.8163890664086282,0.06624122128814672,1.7622579545181793,1.981025376635251
300,0.5,h2+3,True,10,10,0,0,10,3.4174487126001623,0.4689803440001535,1.0,307.5,441.5,307.5,1.0,1.8447716868063728,0.06089992224066549,1.7460966773580027,1.977631778662927
300,0.5,h2+3+4,False,10,10,0,0,0,4.764964308397611,0.2411834780625041,1.0,2098.8,441.5,441.5,0.0,,,,
300,0.5,h2+3+4,True,10,10,0,0,0,3.935822458306211,0.19958068838897658,1.0,1807.7,441.5,307.5,0.0,,,,
400,0.0,h2,False,10,10,0,0,10,32.15789158759871,0.33957951159143496,1.0,1180.7,1180.7,1180.7,1.0,1.2936300416553344,0.006748107989406487,1.2807498719608363,1.302243596959706
400,0.0,h2,True,10,10,0,0,10,32.53880592499918,0.45237391062330584,1.0,1180.7,1180.7,1180.7,1.0,1.2936300416553344,0.006748107989406487,1.2807498719608363,1.302243596959706
400,0.0,h3,False,10,10,0,0,10,38.542112449897104,0.33329516294024036,1.0,1180.7,1180.7,1180.7,1.0,1.326275004427211,0.006759295985199395,1.3162137517179273,1.3390461578248094
400,0.0,h3,True,10,10,0,0,10,38.96765559579944,0.36711432241227787,1.0,1180.7,1180.7,1180.7,1.0,1.326275004427211,0.006759295985199395,1.3162137517179273,1.3390461578248094
400,0.0,h4,False,10,10,0,0,0,133.49317678739317,5.5999053537273875,1.0,17631.9,1180.7,1180.7,0.0,,,,
400,0.0,h4,True,10,10,0,0,0,134.54807644149986,4.305956273847402,1.0,17631.9,1180.7,1180.7,0.0,,,,
400,0.0,h2+3,False,10,10,0,0,10,39.14325852479669,0.3470010898800214,1.0,1180.7,1180.7,1180.7,1.0,1.3225269768682055,0.0069106359087141005,1.3113866260971025,1.3360011375776553
400,0.0,h2+3,True,10,10,0,0,10,39.735902499902295,0.26721843060732486,1.0,1180.7,1180.7,1180.7,1.0,1.3225269768682055,0.0069106359087141005,1.3113866260971025,1.3360011375776553
400,0.0,h2+3+4,False,10,10,0,0,0,154.4846671375999,4.157342123906684,1.0,17631.9,1180.7,1180.7,0.0,,,,
400,0.0,h2+3+4,True,10,10,0,0,0,155.83258838740295,4.438970593349237,1.0,17631.9,1180.7,1180.7,0.0,,,,
400,0.1,h2,False,10,10,0,0,10,30.19120310819708,0.3016483168593828,1.0,1062.7,1062.7,1062.7,1.0,1.3252708738788916,0.008381961016495068,1.312191052838513,1.3359865865654472
400,0.1,h2,True,10,10,0,0,10,30.06146301680419,0.5476102223558359,1.0,1057.8,1062.7,1057.8,1.0,1.3273323608028766,0.010463840962745094,1.3094702950035613,1.3407330815943315
400,0.1,h3,False,10,10,0,0,10,34.045580254099335,0.31811475342459866,1.0,1062.7,1062.7,1062.7,1.0,1.3541232503995042,0.009504086726781455,1.3353916453526429,1.3636813218287855
400,0.1,h3,True,10,10,0,0,10,33.72798228739994,0.4146430534871981,1.0,1057.8,1062.7,1057.8,1.0,1.3533748400801122,0.010864707949514723,1.3360106503530456,1.3674603660405829
400,0.1,h4,False,10,10,0,0,0,90.98463016260357,2.9922666942850253,1.0,13371.2,1062.7,1062.7,0.0,,,,
400,0.1,h4,True,10,10,0,0,0,89.9687975750945,2.9726268286090067,1.0,13370.0,1062.7,1057.8,0.0,,,,
400,0.1,h2+3,False,10,10,0,0,10,34.62024248760135,0.3928768334535173,1.0,1062.7,1062.7,1062.7,1.0,1.350000528885535,0.012349694702052104,1.3335815943141338,1.368797604964393
400,0.1,h2+3,True,10,10,0,0,10,34.04185854159878,0.29426040097032125,1.0,1057.8,1062.7,1057.8,1.0,1.349967390687616,0.010381552972917922,1.3266039443380147,1.365188308089614
400,0.1,h2+3+4,False,10,10,0,0,0,101.07843187490361,3.1271690035627038,1.0,13371.2,1062.7,1062.7,0.0,,,,
