run_id,graph_id,vertices,graph_seed,remove_ratio_target,remove_ratio_actual,n_vertices,n_edges,hop_key,hops,use_reduction,use_dnc,rep,run_seed,status,error_type,error_message,elapsed_sec,timeout_sec,started_at,hostname,python_version,git_sha,sampler,num_reads,contraction_sec,n_edges_contracted,n_super_edges,n_cycle_chains,n_subgraphs,partition_target_k,qubo_vars_total,qubo_vars_max,qubo_couplings_total,n_edges_solved,peak_rss_mb,apsp_sum,strong_connect_rate,flow_score,sample_score,strongly_connected,ok
v500_s3_p10__h3__nored__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h3,3,False,False,0,555658795,ok,,,53.1567281250027,,2026-08-27T12:38:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002370832982705906,1324,5,0,1,,1329,1329,20156,1329,2022.6875,1.3592626997625787,1.0,286.0,-10039.0,True,True
v500_s3_p10__h3__red__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h3,3,True,False,0,555658795,ok,,,52.50886387497303,,2026-08-27T12:38:31+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0022812079987488687,1324,5,0,1,,1324,1324,20143,1324,2020.125,1.3446924339448059,1.0,282.0,,True,True
v500_s3_p10__h4__nored__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h4,4,False,False,0,555658795,ok,,,136.57132112499676,,2026-08-27T12:38:53+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002573042002040893,1324,5,0,1,,16712,16712,358662,1329,563.625,,0.0,3678.0,630273.0,False,True
v500_s3_p10__h4__red__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h4,4,True,False,0,555658795,ok,,,138.90714979197946,,2026-08-27T12:38:51+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0025742500147316605,1324,5,0,1,,16716,16716,358914,1324,571.34375,,0.0,3934.0,,False,True
v500_s3_p10__h2+3__nored__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h2+3,2+3,False,False,0,555658795,ok,,,54.47901866698521,,2026-08-27T12:39:08+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002267792006023228,1324,5,0,1,,1329,1329,20156,1329,2021.53125,1.3481667913869093,1.0,282.0,-13732.0,True,True
v500_s3_p10__h2+3__red__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h2+3,2+3,True,False,0,555658795,ok,,,53.786894749995554,,2026-08-27T12:38:58+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0024983329931274056,1324,5,0,1,,1324,1324,20143,1324,2018.859375,1.3418517148848428,1.0,282.0,,True,True
v500_s3_p10__h2+3+4__nored__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h2+3+4,2+3+4,False,False,0,555658795,ok,,,154.82679666701006,,2026-08-27T12:39:10+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002550459001213312,1324,5,0,1,,16712,16712,359072,1329,580.8125,,0.0,3758.0,55010.0,False,True
v500_s3_p10__h2+3+4__red__whole__r0,v500_s3_p10,500,3,0.1,0.1002031144211239,500,1329,h2+3+4,2+3+4,True,False,0,555658795,ok,,,153.61457445900305,,2026-08-27T12:39:09+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023414169845636934,1324,5,0,1,,16716,16716,359322,1324,574.15625,,0.0,3486.0,,False,True
v500_s3_p30__h2__nored__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h2,2,False,False,0,1299697516,ok,,,36.16527945798589,,2026-08-27T12:39:36+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0024842499988153577,963,70,0,1,,1034,1034,3782,1034,1684.3125,1.4424783974122464,0.83,232.0,-2118.0,True,True
v500_s3_p30__h2__red__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h2,2,True,False,0,1299697516,ok,,,29.192981999978656,,2026-08-27T12:39:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0025651250034570694,963,70,0,1,,963,963,3680,963,1481.640625,1.4444368181152956,1.0,232.0,,True,True
v500_s3_p30__h3__nored__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h3,3,False,False,0,1299697516,ok,,,42.9789993329905,,2026-08-27T12:40:04+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002713958005188033,963,70,0,1,,1034,1034,11271,1034,1984.75,1.4382742068956256,0.99,232.0,-5051.0,True,True
v500_s3_p30__h3__red__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h3,3,True,False,0,1299697516,ok,,,33.568241957982536,,2026-08-27T12:40:03+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00242266699206084,963,70,0,1,,963,963,10928,963,1668.0,1.4497589294268096,1.0,236.0,,True,True
v500_s3_p30__h4__nored__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h4,4,False,False,0,1299697516,ok,,,49.93319641597918,,2026-08-27T12:40:14+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002748250000877306,963,70,0,1,,8844,8844,147607,1034,329.828125,,0.0,2228.0,71599.0,False,True
v500_s3_p30__h4__red__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h4,4,True,False,0,1299697516,ok,,,46.46315645799041,,2026-08-27T12:40:14+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023442079836968333,963,70,0,1,,8802,8802,149681,963,333.203125,,0.0,2464.0,,False,True
v500_s3_p30__h2+3__nored__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h2+3,2+3,False,False,0,1299697516,ok,,,44.33024100001785,,2026-08-27T12:40:53+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002782374998787418,963,70,0,1,,1034,1034,11271,1034,2005.0625,1.439052942100204,1.0,232.0,-7377.0,True,True
v500_s3_p30__h2+3__red__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h2+3,2+3,True,False,0,1299697516,ok,,,35.39060304200393,,2026-08-27T12:40:41+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002561834000516683,963,70,0,1,,963,963,10928,963,1668.34375,1.4401985926075345,1.0,232.0,,True,True
v500_s3_p30__h2+3+4__nored__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h2+3+4,2+3+4,False,False,0,1299697516,ok,,,51.580979749996914,,2026-08-27T12:41:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002725625003222376,963,70,0,1,,8844,8844,147976,1034,332.484375,,0.0,2232.0,26080.0,False,True
v500_s3_p30__h2+3+4__red__whole__r0,v500_s3_p30,500,3,0.3,0.2999322951929587,500,1034,h2+3+4,2+3+4,True,False,0,1299697516,ok,,,49.76259062500321,,2026-08-27T12:41:21+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002451041975291446,963,70,0,1,,8802,8802,149974,963,332.421875,,0.0,2192.0,,False,True
v500_s3_p50__h2__nored__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h2,2,False,False,0,1202667029,ok,,,12.377395958988927,,2026-08-27T12:41:43+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019632089824881405,509,183,0,1,,739,739,1765,739,158.484375,,0.0,172.0,-1037.0,False,True
v500_s3_p50__h2__red__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h2,2,True,False,0,1202667029,ok,,,5.192924208007753,,2026-08-27T12:41:40+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0020113329810556024,509,183,0,1,,509,509,1473,509,211.890625,1.93946560891521,1.0,172.0,,True,True
v500_s3_p50__h3__nored__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h3,3,False,False,0,1202667029,ok,,,15.375303333974443,,2026-08-27T12:41:57+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001963417016668245,509,183,0,1,,739,739,4461,739,326.765625,1.8264694283532157,0.08,172.0,-1761.0,True,True
v500_s3_p50__h3__red__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h3,3,True,False,0,1202667029,ok,,,8.596573250018992,,2026-08-27T12:41:47+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002019333012867719,509,183,0,1,,509,509,3859,509,457.09375,1.8570425180487027,1.0,188.0,,True,True
v500_s3_p50__h4__nored__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h4,4,False,False,0,1202667029,ok,,,8.477966624981491,,2026-08-27T12:42:08+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001968915981706232,509,183,0,1,,3548,3548,35674,739,192.75,,0.0,1332.0,160.0,False,True
v500_s3_p50__h4__red__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h4,4,True,False,0,1202667029,ok,,,6.798977708007442,,2026-08-27T12:41:57+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002074499992886558,509,183,0,1,,3038,3038,36459,509,195.46875,,0.0,956.0,,False,True
v500_s3_p50__h2+3__nored__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h2+3,2+3,False,False,0,1202667029,ok,,,14.613835541007575,,2026-08-27T12:42:23+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0020401249930728227,509,183,0,1,,739,739,4461,739,234.234375,1.8089646287439702,0.03,172.0,-2958.0,True,True
v500_s3_p50__h2+3__red__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h2+3,2+3,True,False,0,1202667029,ok,,,7.858199959009653,,2026-08-27T12:42:14+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002077665994875133,509,183,0,1,,509,509,3859,509,401.40625,1.8469381020981337,1.0,180.0,,True,True
v500_s3_p50__h2+3+4__nored__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h2+3+4,2+3+4,False,False,0,1202667029,ok,,,9.539411083998857,,2026-08-27T12:42:37+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00197725000907667,509,183,0,1,,3548,3548,35962,739,191.421875,,0.0,1256.0,-1891.0,False,True
v500_s3_p50__h2+3+4__red__whole__r0,v500_s3_p50,500,3,0.5,0.4996614759647935,500,739,h2+3+4,2+3+4,True,False,0,1202667029,ok,,,7.646167166007217,,2026-08-27T12:42:24+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001993208978092298,509,183,0,1,,3038,3038,36668,509,194.15625,,0.0,1048.0,,False,True
v500_s4_p0__h2__nored__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h2,2,False,False,0,1122506674,ok,,,49.5381693750096,,2026-08-27T12:42:45+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0014424999826587737,1482,0,0,1,,1482,1482,7753,1482,2002.21875,1.2934193439277826,1.0,242.0,-4315.0,True,True
v500_s4_p0__h2__red__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h2,2,True,False,0,1122506674,ok,,,50.228063540998846,,2026-08-27T12:42:40+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0015212080033961684,1482,0,0,1,,1482,1482,7753,1482,2020.734375,1.2934193439277826,1.0,242.0,-4315.0,True,True
v500_s4_p0__h3__nored__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h3,3,False,False,0,1122506674,ok,,,60.128996374987764,,2026-08-27T12:42:50+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0006661670049652457,1482,0,0,1,,1482,1482,25656,1482,2028.5625,1.331199704504498,1.0,242.0,-13456.0,True,True
v500_s4_p0__h3__red__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h3,3,True,False,0,1122506674,ok,,,60.08333549997769,,2026-08-27T12:42:50+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0015059580036904663,1482,0,0,1,,1482,1482,25656,1482,2050.671875,1.331199704504498,1.0,242.0,-13456.0,True,True
v500_s4_p0__h4__nored__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h4,4,False,False,0,1122506674,ok,,,213.03879270900507,,2026-08-27T12:43:02+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0014891249884385616,1482,0,0,1,,22279,22279,520363,1482,791.78125,,0.0,4870.0,1368262.0,False,True
v500_s4_p0__h4__red__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h4,4,True,False,0,1122506674,ok,,,211.8882413749816,,2026-08-27T12:42:53+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0014452080067712814,1482,0,0,1,,22279,22279,520363,1482,790.171875,,0.0,4870.0,1368262.0,False,True
v500_s4_p0__h2+3__nored__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h2+3,2+3,False,False,0,1122506674,ok,,,61.27356741699623,,2026-08-27T12:43:32+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0014512079942505807,1482,0,0,1,,1482,1482,25656,1482,2033.546875,1.3131525282562153,1.0,242.0,-17951.0,True,True
v500_s4_p0__h2+3__red__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h2+3,2+3,True,False,0,1122506674,ok,,,62.12459087499883,,2026-08-27T12:43:29+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0014582499861717224,1482,0,0,1,,1482,1482,25656,1482,2051.140625,1.3131525282562153,1.0,242.0,-17951.0,True,True
v500_s4_p0__h2+3+4__nored__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h2+3+4,2+3+4,False,False,0,1122506674,ok,,,242.01888412502012,,2026-08-27T12:43:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00147387501783669,1482,0,0,1,,22279,22279,520745,1482,791.234375,,0.0,4842.0,108269.0,False,True
v500_s4_p0__h2+3+4__red__whole__r0,v500_s4_p0,500,4,0.0,0.0,500,1482,h2+3+4,2+3+4,True,False,0,1122506674,ok,,,242.61750512500294,,2026-08-27T12:43:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001533333008410409,1482,0,0,1,,22279,22279,520745,1482,810.75,,0.0,4842.0,108269.0,False,True
v500_s4_p10__h2__nored__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h2,2,False,False,0,896032813,ok,,,47.05612708401168,,2026-08-27T12:43:38+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00238995801191777,1329,5,0,1,,1334,1334,6303,1334,1997.71875,1.3209507930422788,1.0,254.0,-3501.0,True,True
v500_s4_p10__h2__red__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h2,2,True,False,0,896032813,ok,,,46.83009741597925,,2026-08-27T12:43:33+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00257274997420609,1329,5,0,1,,1329,1329,6294,1329,1990.234375,1.3309608012983511,1.0,254.0,,True,True
v500_s4_p10__h3__nored__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h3,3,False,False,0,896032813,ok,,,53.484651583014056,,2026-08-27T12:44:02+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002410000015515834,1329,5,0,1,,1334,1334,20168,1334,2020.4375,1.3665481034717322,1.0,254.0,-10157.0,True,True
v500_s4_p10__h3__red__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h3,3,True,False,0,896032813,ok,,,53.21529270798783,,2026-08-27T12:44:02+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0021914580138400197,1329,5,0,1,,1329,1329,20127,1329,2012.890625,1.3620191245453173,1.0,254.0,,True,True
v500_s4_p10__h4__nored__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h4,4,False,False,0,896032813,ok,,,139.33821041698684,,2026-08-27T12:44:28+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023449590080417693,1329,5,0,1,,16921,16921,361516,1334,571.203125,,0.0,3694.0,719911.0,False,True
v500_s4_p10__h4__red__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h4,4,True,False,0,896032813,ok,,,131.87098791601602,,2026-08-27T12:44:23+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023007910058367997,1329,5,0,1,,16926,16926,361453,1329,571.203125,,0.0,3578.0,,False,True
v500_s4_p10__h2+3__nored__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h2+3,2+3,False,False,0,896032813,ok,,,54.31037516600918,,2026-08-27T12:44:47+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023845830000936985,1329,5,0,1,,1334,1334,20168,1334,2025.3125,1.3534365587032662,1.0,254.0,-13875.0,True,True
v500_s4_p10__h2+3__red__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h2+3,2+3,True,False,0,896032813,ok,,,54.21922625001753,,2026-08-27T12:44:45+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0026114170032087713,1329,5,0,1,,1329,1329,20127,1329,2019.359375,1.3707668107212745,1.0,254.0,,True,True
v500_s4_p10__h2+3+4__nored__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h2+3+4,2+3+4,False,False,0,896032813,ok,,,154.82222849997925,,2026-08-27T12:44:52+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023262909962795675,1329,5,0,1,,16921,16921,361932,1334,585.875,,0.0,3938.0,122499.0,False,True
v500_s4_p10__h2+3+4__red__whole__r0,v500_s4_p10,500,4,0.1,0.09986504723346828,500,1334,h2+3+4,2+3+4,True,False,0,896032813,ok,,,152.63498687499668,,2026-08-27T12:44:50+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002709832973778248,1329,5,0,1,,16926,16926,361862,1329,570.9375,,0.0,3410.0,,False,True
v500_s4_p30__h2__nored__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h2,2,False,False,0,742386424,ok,,,39.74661358300364,,2026-08-27T12:45:05+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0024552919785492122,974,60,0,1,,1037,1037,3780,1037,1975.734375,1.4460184557021782,0.99,242.0,-2106.0,True,True
v500_s4_p30__h2__red__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h2,2,True,False,0,742386424,ok,,,32.304809374996694,,2026-08-27T12:45:05+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002496540982974693,974,60,0,1,,974,974,3693,974,1696.71875,1.4548973147618867,1.0,242.0,,True,True
v500_s4_p30__h3__nored__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h3,3,False,False,0,742386424,ok,,,43.83329154198873,,2026-08-27T12:45:48+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0026511249889153987,974,60,0,1,,1037,1037,11361,1037,2004.28125,1.4383218577291998,1.0,242.0,-5044.0,True,True
v500_s4_p30__h3__red__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h3,3,True,False,0,742386424,ok,,,34.82109137499356,,2026-08-27T12:45:39+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0023402079823426902,974,60,0,1,,974,974,11048,974,1705.5,1.4506091921830604,1.0,246.0,,True,True
v500_s4_p30__h4__nored__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h4,4,False,False,0,742386424,ok,,,50.817913042003056,,2026-08-27T12:45:53+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002478832990163937,974,60,0,1,,8919,8919,149221,1037,331.9375,,0.0,2398.0,98526.0,False,True
v500_s4_p30__h4__red__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h4,4,True,False,0,742386424,ok,,,48.245865458011394,,2026-08-27T12:45:50+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.00245779100805521,974,60,0,1,,8878,8878,151400,974,333.15625,,0.0,2470.0,,False,True
v500_s4_p30__h2+3__nored__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h2+3,2+3,False,False,0,742386424,ok,,,44.09891204201267,,2026-08-27T12:46:37+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.002598249993752688,974,60,0,1,,1037,1037,11361,1037,2005.1875,1.4688386940624811,1.0,242.0,-7370.0,True,True
v500_s4_p30__h2+3__red__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h2+3,2+3,True,False,0,742386424,ok,,,36.54928141599521,,2026-08-27T12:46:19+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0026194999809376895,974,60,0,1,,974,974,11048,974,1708.375,1.4810447224635648,1.0,242.0,,True,True
v500_s4_p30__h2+3+4__nored__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h2+3+4,2+3+4,False,False,0,742386424,ok,,,51.09894629201153,,2026-08-27T12:47:13+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0027118749858345836,974,60,0,1,,8919,8919,149593,1037,333.921875,,0.0,2430.0,34205.0,False,True
v500_s4_p30__h2+3+4__red__whole__r0,v500_s4_p30,500,4,0.3,0.30026990553306343,500,1037,h2+3+4,2+3+4,True,False,0,742386424,ok,,,49.64573575000395,,2026-08-27T12:47:01+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001512957998784259,974,60,0,1,,8878,8878,151755,974,334.296875,,0.0,2394.0,,False,True
v500_s4_p50__h2__nored__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h2,2,False,False,0,660412138,ok,,,13.830501999997068,,2026-08-27T12:47:26+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018880830029956996,516,163,0,1,,741,741,1754,741,212.359375,2.12456615997768,0.02,182.0,-1020.0,True,True
v500_s4_p50__h2__red__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h2,2,True,False,0,660412138,ok,,,7.561271374986973,,2026-08-27T12:47:20+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019436250149738044,516,163,0,1,,516,516,1476,516,358.109375,1.9145870460203849,1.0,182.0,,True,True
v500_s4_p50__h3__nored__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h3,3,False,False,0,660412138,ok,,,22.26850037497934,,2026-08-27T12:47:41+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0019166670099366456,516,163,0,1,,741,741,4656,741,944.6875,1.7893839276912482,0.42,182.0,-1789.0,True,True
v500_s4_p50__h3__red__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h3,3,True,False,0,660412138,ok,,,10.47468270797981,,2026-08-27T12:47:29+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018624999793246388,516,163,0,1,,516,516,4045,516,573.890625,1.8385218213138377,1.0,186.0,,True,True
v500_s4_p50__h4__nored__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h4,4,False,False,0,660412138,ok,,,8.985674291994656,,2026-08-27T12:47:54+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.001832999987527728,516,163,0,1,,3591,3591,37513,741,190.078125,,0.0,1330.0,145.0,False,True
v500_s4_p50__h4__red__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h4,4,True,False,0,660412138,ok,,,7.3159436249989085,,2026-08-27T12:47:41+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018931670056190342,516,163,0,1,,3134,3134,38215,516,191.96875,,0.0,1046.0,,False,True
v500_s4_p50__h2+3__nored__whole__r0,v500_s4_p50,500,4,0.5,0.5,500,741,h2+3,2+3,False,False,0,660412138,ok,,,22.377908541995566,,2026-08-27T12:48:09+00:00,iyohwan-ui-Macmini.local,3.12.14,7565f4e,dwave.samplers.SimulatedAnnealingSampler,100,0.0018944169860333204,516,163,0,1,,741,741,4656,741,923.359375,1.8144251339358202,0.41,182.0,-2978.0,True,True
