vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.1,h2,True,2,2.4450944967160484,,0.5,2
200,0.1,h2,True,3,2.4450944967160484,,0.5,2
200,0.1,h2,True,4,2.4450944967160484,,0.5,2
200,0.1,h2,True,5,2.4450944967160484,,0.5,2
200,0.1,h2+3,False,1,1.9882936116150953,0.08795089189209891,1.0,2
200,0.1,h2+3,False,2,1.9882936116150953,0.08795089189209891,1.0,2
200,0.1,h2+3,False,3,1.9882936116150953,0.08795089189209891,1.0,2
200,0.1,h2+3,False,4,1.9882936116150953,0.08795089189209891,1.0,2
200,0.1,h2+3,False,5,1.9882936116150953,0.08795089189209891,1.0,2
200,0.1,h2+3,True,1,1.9260775828391044,0.01248249341549031,1.0,2
200,0.1,h2+3,True,2,1.9260775828391044,0.01248249341549031,1.0,2
200,0.1,h2+3,True,3,1.9260775828391044,0.01248249341549031,1.0,2
